,datetime,PM10,PM2_5,NITROGEN_DIOXIDE,SULPHUR_DIOXIDE,OZONE,CARBON_MONOXIDE,T2M,RH2M,WS2M,WD2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN
2138,2022-12-29 02:00:00+00:00,134.1,91.5,34.0,43.1,50.0,1173.0,9.44,59.34,2.35,280.8,0.0,86.62
2139,2022-12-29 03:00:00+00:00,140.2,95.7,39.5,48.7,50.0,1281.0,11.96,51.11,2.83,277.9,0.0,234.6
2140,2022-12-29 04:00:00+00:00,143.9,98.5,41.7,58.9,62.0,1311.0,14.53,47.56,2.04,276.7,0.0,377.6
2141,2022-12-29 05:00:00+00:00,138.3,94.3,43.3,73.2,80.0,1319.0,17.66,43.43,2.07,293.0,0.01,480.2
2142,2022-12-29 06:00:00+00:00,131.8,89.9,48.6,99.1,101.0,1356.0,19.53,41.75,2.0,291.7,0.01,512.7
2143,2022-12-29 07:00:00+00:00,131.3,89.6,56.2,125.5,113.0,1408.0,20.9,39.22,1.95,284.9,0.0,550.03
2144,2022-12-29 08:00:00+00:00,129.9,88.5,65.9,156.8,124.0,1476.0,21.5,37.89,1.75,278.9,0.0,424.45
2145,2022-12-29 09:00:00+00:00,131.8,89.9,81.8,198.8,126.0,1653.0,21.59,37.48,1.41,270.4,0.0,319.27
2146,2022-12-29 10:00:00+00:00,136.4,93.1,98.0,233.2,112.0,1921.0,20.92,41.85,0.8,259.2,0.0,186.23
2147,2022-12-29 11:00:00+00:00,143.0,98.3,116.6,269.0,90.0,2264.0,19.6,45.48,0.4,225.0,0.0,44.47
2148,2022-12-29 12:00:00+00:00,182.5,126.2,132.6,314.7,62.0,2685.0,18.35,43.94,0.5,147.3,0.0,0.0
2149,2022-12-29 13:00:00+00:00,202.1,140.2,131.7,303.6,55.0,2681.0,16.72,48.07,0.79,122.1,0.0,0.0
2150,2022-12-29 14:00:00+00:00,223.5,155.1,130.4,287.5,44.0,2673.0,15.68,51.56,1.07,114.4,0.0,0.0
2151,2022-12-29 15:00:00+00:00,245.9,170.4,127.8,261.8,31.0,2601.0,14.41,56.35,1.2,114.2,0.0,0.0
2152,2022-12-29 16:00:00+00:00,258.9,179.7,126.4,239.4,23.0,2469.0,13.42,60.11,1.2,116.1,0.0,0.0
2153,2022-12-29 17:00:00+00:00,257.0,177.9,124.7,214.1,17.0,2290.0,13.29,62.5,1.13,115.7,0.0,0.0
2154,2022-12-29 18:00:00+00:00,241.2,166.7,117.0,180.8,13.0,2043.0,13.29,64.99,1.09,105.9,0.0,0.0
2155,2022-12-29 19:00:00+00:00,224.4,155.1,102.9,156.6,17.0,1861.0,12.98,67.04,1.24,98.3,0.0,0.0
2156,2022-12-29 20:00:00+00:00,215.1,148.1,84.3,132.6,26.0,1675.0,12.34,69.91,1.42,102.6,0.0,0.0
2157,2022-12-29 21:00:00+00:00,205.8,141.6,63.3,106.6,36.0,1477.0,11.87,72.0,1.46,110.1,0.0,0.0
2158,2022-12-29 22:00:00+00:00,196.0,135.0,54.5,94.2,40.0,1390.0,11.56,73.12,1.52,116.6,0.0,0.0
2159,2022-12-29 23:00:00+00:00,188.1,129.5,49.0,86.2,43.0,1341.0,11.2,74.29,1.49,122.4,0.01,0.0
2160,2022-12-30 00:00:00+00:00,186.3,128.5,44.8,78.0,45.0,1361.0,10.9,75.2,1.44,126.8,0.02,0.0
2161,2022-12-30 01:00:00+00:00,181.1,124.8,43.8,74.4,44.0,1369.0,10.56,76.22,1.41,131.8,0.02,0.0
2162,2022-12-30 02:00:00+00:00,182.1,125.3,42.2,69.6,43.0,1382.0,11.19,72.3,2.28,136.4,0.02,66.2
2163,2022-12-30 03:00:00+00:00,187.2,129.0,42.1,71.4,48.0,1418.0,12.54,66.72,2.51,136.8,0.0,169.6
2164,2022-12-30 04:00:00+00:00,193.2,132.7,43.6,82.6,61.0,1465.0,14.73,59.22,2.44,138.2,0.0,264.95
2165,2022-12-30 05:00:00+00:00,192.8,132.2,46.3,99.8,80.0,1525.0,17.25,48.63,2.57,142.1,0.0,377.02
2166,2022-12-30 06:00:00+00:00,195.1,133.2,54.3,130.8,104.0,1624.0,19.14,41.44,2.51,147.5,0.0,370.02
2167,2022-12-30 07:00:00+00:00,196.0,133.6,64.9,159.7,122.0,1684.0,20.29,38.22,2.14,155.7,0.0,332.98
2168,2022-12-30 08:00:00+00:00,195.1,132.7,78.7,193.7,140.0,1748.0,20.95,36.8,1.72,167.9,0.0,320.15
2169,2022-12-30 09:00:00+00:00,195.1,132.7,100.5,245.4,146.0,1956.0,20.81,37.24,1.25,175.4,0.0,236.1
2170,2022-12-30 10:00:00+00:00,197.4,133.6,122.7,296.9,126.0,2306.0,20.09,44.65,0.58,166.0,0.0,140.35
2171,2022-12-30 11:00:00+00:00,207.2,141.6,148.0,354.6,92.0,2759.0,18.29,48.06,0.52,121.0,0.0,33.92
2172,2022-12-30 12:00:00+00:00,258.0,178.3,140.8,114.7,58.0,2934.0,17.04,48.1,0.6,103.6,0.0,0.0
2173,2022-12-30 13:00:00+00:00,295.2,204.4,140.6,120.2,51.0,3786.0,17.0,46.6,0.48,92.4,0.0,0.0
2174,2022-12-30 14:00:00+00:00,326.0,225.8,140.4,127.9,41.0,5000.0,16.76,45.92,0.22,33.7,0.0,0.0
2175,2022-12-30 15:00:00+00:00,353.0,244.9,137.6,135.9,27.0,6412.0,15.42,49.86,0.71,315.0,0.0,0.0
2176,2022-12-30 16:00:00+00:00,373.5,259.8,132.1,139.7,18.0,7186.0,13.29,58.17,1.17,314.0,0.0,0.0
2177,2022-12-30 17:00:00+00:00,381.8,265.4,124.6,142.1,9.0,7814.0,11.21,68.26,1.31,319.0,0.0,0.0
2178,2022-12-30 18:00:00+00:00,361.4,251.5,114.5,135.5,0.0,7862.0,10.27,75.2,1.54,322.9,0.0,0.0
2179,2022-12-30 19:00:00+00:00,309.2,214.7,108.7,117.0,0.0,6856.0,9.75,82.18,1.85,324.0,0.0,0.0
2180,2022-12-30 20:00:00+00:00,264.5,183.5,103.3,90.7,0.0,5230.0,9.27,90.57,2.12,323.2,0.0,0.0
2181,2022-12-30 21:00:00+00:00,227.2,156.5,93.7,60.5,2.0,3273.0,8.72,97.78,2.15,321.4,0.0,0.0
2182,2022-12-30 22:00:00+00:00,191.4,130.4,82.2,47.6,5.0,2345.0,8.18,100.0,2.1,317.5,0.0,0.0
2183,2022-12-30 23:00:00+00:00,158.8,106.6,68.3,39.0,8.0,1625.0,7.84,100.0,2.19,312.8,0.0,0.0
2184,2022-12-31 00:00:00+00:00,134.1,88.9,50.8,31.2,14.0,996.0,7.56,100.0,2.23,309.9,0.0,0.0
2185,2022-12-31 01:00:00+00:00,114.1,74.3,46.6,30.4,15.0,1064.0,7.47,100.0,2.4,308.1,0.0,0.0
2186,2022-12-31 02:00:00+00:00,104.8,67.8,40.7,29.2,16.0,1160.0,8.95,92.35,3.55,305.0,0.0,73.15
2187,2022-12-31 03:00:00+00:00,104.3,67.3,35.5,29.4,20.0,1216.0,11.24,80.23,3.47,298.6,0.0,202.2
2188,2022-12-31 04:00:00+00:00,103.8,66.1,36.8,32.5,25.0,1145.0,15.15,63.0,3.74,302.9,0.0,344.5
2189,2022-12-31 05:00:00+00:00,101.7,64.3,40.8,37.2,31.0,1015.0,18.57,49.51,4.66,313.3,0.0,460.67
2190,2022-12-31 06:00:00+00:00,100.1,63.6,42.7,41.5,46.0,847.0,19.86,44.69,4.39,311.3,0.0,476.08
2191,2022-12-31 07:00:00+00:00,97.8,61.9,36.2,40.7,70.0,736.0,20.72,41.36,4.13,308.6,0.0,504.27
2192,2022-12-31 08:00:00+00:00,92.9,58.0,26.5,38.0,101.0,628.0,21.08,39.16,3.85,305.4,0.0,443.27
2193,2022-12-31 09:00:00+00:00,86.8,52.6,21.0,35.2,125.0,590.0,20.68,38.82,3.52,302.1,0.0,335.62
2194,2022-12-31 10:00:00+00:00,82.7,48.2,30.2,34.9,114.0,693.0,19.46,43.19,2.57,298.9,0.0,182.6
2195,2022-12-31 11:00:00+00:00,82.7,48.1,46.0,35.3,89.0,875.0,15.67,56.46,1.35,298.3,0.0,41.88
2196,2022-12-31 12:00:00+00:00,102.0,63.8,64.6,38.6,59.0,1143.0,13.08,59.94,1.39,298.4,0.0,0.0
2197,2022-12-31 13:00:00+00:00,117.6,73.8,65.1,38.5,52.0,1362.0,12.13,60.69,1.37,297.9,0.0,0.0
2198,2022-12-31 14:00:00+00:00,124.3,77.8,65.8,38.2,42.0,1674.0,11.25,61.38,1.37,296.4,0.0,0.0
2199,2022-12-31 15:00:00+00:00,127.6,79.9,66.2,38.2,31.0,2009.0,10.44,62.05,1.42,295.8,0.0,0.0
2200,2022-12-31 16:00:00+00:00,131.3,82.4,65.6,38.8,26.0,2127.0,9.69,62.88,1.45,297.4,0.0,0.0
2201,2022-12-31 17:00:00+00:00,136.9,86.6,64.6,39.8,22.0,2180.0,8.95,63.87,1.44,301.0,0.0,0.0
2202,2022-12-31 18:00:00+00:00,138.8,88.7,63.5,40.3,19.0,2135.0,8.25,65.06,1.42,306.4,0.0,0.0
2203,2022-12-31 19:00:00+00:00,136.4,87.5,63.7,39.6,18.0,1965.0,7.6,66.63,1.38,313.5,0.0,0.0
2204,2022-12-31 20:00:00+00:00,135.0,87.5,64.2,38.3,17.0,1708.0,7.01,68.41,1.36,319.2,0.0,0.0
2205,2022-12-31 21:00:00+00:00,134.1,87.8,64.1,37.1,17.0,1427.0,6.95,68.69,1.32,320.9,0.0,0.0
2206,2022-12-31 22:00:00+00:00,136.9,90.8,61.5,37.0,17.0,1290.0,6.31,70.77,1.23,323.6,0.0,0.0
2207,2022-12-31 23:00:00+00:00,140.6,94.1,57.8,37.2,17.0,1195.0,6.12,71.02,1.18,324.7,0.0,0.0
2208,2023-01-01 00:00:00+00:00,135.5,91.0,55.0,38.2,19.0,1277.0,6.61,69.17,1.12,320.1,0.0,0.0
2209,2023-01-01 01:00:00+00:00,134.6,90.8,60.2,38.2,18.0,1647.0,6.71,67.92,1.12,309.5,0.0,0.0
2210,2023-01-01 02:00:00+00:00,145.3,99.2,67.5,38.3,16.0,2166.0,8.16,67.12,0.82,295.9,0.0,86.82
2211,2023-01-01 03:00:00+00:00,154.6,105.7,71.9,40.3,23.0,2539.0,10.93,54.77,1.49,280.0,0.0,238.52
2212,2023-01-01 04:00:00+00:00,150.4,102.9,66.8,44.7,41.0,2278.0,13.65,49.1,1.33,275.2,0.0,389.38
2213,2023-01-01 05:00:00+00:00,132.2,89.9,57.3,50.8,67.0,1743.0,17.9,37.18,1.52,284.5,0.0,500.45
2214,2023-01-01 06:00:00+00:00,112.0,76.4,45.7,57.1,100.0,1133.0,19.41,32.75,1.55,293.6,0.0,388.48
2215,2023-01-01 07:00:00+00:00,102.2,69.8,37.3,58.0,123.0,902.0,20.03,31.01,1.4,302.4,0.0,517.72
2216,2023-01-01 08:00:00+00:00,96.6,66.4,29.4,57.2,146.0,764.0,20.21,30.32,1.17,316.0,0.0,415.42
2217,2023-01-01 09:00:00+00:00,94.5,65.0,31.8,59.2,157.0,840.0,19.82,30.42,1.0,324.4,0.0,307.85
2218,2023-01-01 10:00:00+00:00,93.1,64.0,53.7,64.8,139.0,1091.0,18.88,35.09,0.68,327.0,0.0,184.62
2219,2023-01-01 11:00:00+00:00,94.5,65.2,86.4,72.6,105.0,1506.0,17.13,40.8,0.55,308.3,0.0,41.25
2220,2023-01-01 12:00:00+00:00,152.3,105.2,121.9,71.8,48.0,2391.0,15.79,39.57,0.68,289.8,0.0,0.0
2221,2023-01-01 13:00:00+00:00,201.6,139.7,143.1,84.7,36.0,3602.0,14.91,41.61,0.74,278.6,0.0,0.0
2222,2023-01-01 14:00:00+00:00,244.9,170.0,173.1,102.9,18.0,5331.0,14.3,42.61,0.7,265.1,0.0,0.0
2223,2023-01-01 15:00:00+00:00,283.1,196.5,201.1,125.8,0.0,7418.0,13.73,43.52,0.65,255.8,0.0,0.0
2224,2023-01-01 16:00:00+00:00,314.8,218.9,202.1,138.7,0.0,8535.0,13.2,44.23,0.58,257.2,0.0,0.0
2225,2023-01-01 17:00:00+00:00,339.9,236.6,193.1,150.1,0.0,9462.0,12.56,46.01,0.57,279.1,0.0,0.0
2226,2023-01-01 18:00:00+00:00,354.8,246.8,176.6,160.4,0.0,10155.0,11.78,48.78,0.69,304.4,0.0,0.0
2227,2023-01-01 19:00:00+00:00,357.6,248.7,163.1,162.7,0.0,10072.0,10.41,54.3,0.82,320.5,0.0,0.0
2228,2023-01-01 20:00:00+00:00,354.8,246.8,146.9,161.5,0.0,9591.0,9.59,58.03,0.94,327.2,0.0,0.0
2229,2023-01-01 21:00:00+00:00,348.3,243.1,127.2,157.9,1.0,8837.0,9.07,60.9,0.99,329.8,0.0,0.0
2230,2023-01-01 22:00:00+00:00,340.9,237.0,114.7,153.9,2.0,8198.0,8.54,63.8,0.95,330.2,0.0,0.0
2231,2023-01-01 23:00:00+00:00,332.5,231.4,103.4,148.6,3.0,7473.0,7.81,67.78,0.87,321.5,0.0,0.0
2232,2023-01-02 00:00:00+00:00,300.8,209.1,179.9,118.8,4.0,5654.0,7.03,72.03,1.03,298.3,0.0,0.0
2233,2023-01-02 01:00:00+00:00,326.0,226.8,187.9,125.0,1.0,6894.0,5.85,78.03,1.15,289.2,0.0,0.0
2234,2023-01-02 02:00:00+00:00,357.6,248.7,198.9,133.9,0.0,8621.0,6.73,75.43,0.95,290.3,0.0,43.92
2235,2023-01-02 03:00:00+00:00,394.9,274.7,196.6,142.2,5.0,9502.0,9.78,62.01,1.93,293.2,0.0,114.5
2236,2023-01-02 04:00:00+00:00,338.1,235.6,168.4,144.1,27.0,7777.0,12.36,53.93,1.54,296.6,0.0,182.43
2237,2023-01-02 05:00:00+00:00,215.1,149.0,126.1,143.4,57.0,4827.0,16.58,40.45,1.17,303.1,0.0,235.05
2238,2023-01-02 06:00:00+00:00,155.5,107.3,78.0,136.1,97.0,1643.0,18.41,35.87,0.95,298.2,0.0,243.73
2239,2023-01-02 07:00:00+00:00,138.8,95.7,56.2,121.2,126.0,839.0,19.24,33.67,1.09,289.8,0.0,304.2
2240,2023-01-02 08:00:00+00:00,130.9,90.3,41.3,100.9,154.0,726.0,19.49,32.57,1.35,281.6,0.0,319.75
2241,2023-01-02 09:00:00+00:00,124.8,85.9,41.7,82.8,168.0,1026.0,19.15,32.53,1.44,275.6,0.0,238.52
2242,2023-01-02 10:00:00+00:00,123.4,85.0,68.3,82.8,145.0,1359.0,18.19,35.6,1.21,271.9,0.0,132.57
2243,2023-01-02 11:00:00+00:00,132.7,92.0,110.9,89.9,103.0,1934.0,15.49,46.7,0.83,270.0,0.0,34.3
2244,2023-01-02 12:00:00+00:00,180.2,125.3,154.6,102.5,49.0,2942.0,13.96,44.68,0.97,273.0,0.0,0.0
2245,2023-01-02 13:00:00+00:00,233.3,162.1,163.0,119.8,36.0,4401.0,13.04,46.0,0.94,282.9,0.0,0.0
2246,2023-01-02 14:00:00+00:00,283.1,197.0,174.9,144.3,18.0,6483.0,12.3,46.87,0.87,297.5,0.0,0.0
2247,2023-01-02 15:00:00+00:00,328.8,229.1,183.0,173.5,0.0,8975.0,11.56,47.94,0.89,311.4,0.0,0.0
2248,2023-01-02 16:00:00+00:00,364.1,254.3,176.9,188.4,0.0,10283.0,11.0,48.41,1.01,323.5,0.0,0.0
2249,2023-01-02 17:00:00+00:00,391.2,272.9,164.6,200.2,0.0,11348.0,10.03,50.86,1.13,333.2,0.0,0.0
2250,2023-01-02 18:00:00+00:00,405.1,283.1,147.4,208.1,0.0,12074.0,8.75,55.43,1.25,331.8,0.0,0.0
2251,2023-01-02 19:00:00+00:00,403.3,281.3,136.8,205.6,0.0,11847.0,7.94,58.08,1.25,332.4,0.0,0.0
2252,2023-01-02 20:00:00+00:00,393.0,274.7,126.3,197.6,0.0,11113.0,7.16,60.59,1.25,331.8,0.0,0.0
2253,2023-01-02 21:00:00+00:00,377.2,262.6,113.9,183.5,0.0,9997.0,6.24,64.19,1.26,326.3,0.0,0.0
2254,2023-01-02 22:00:00+00:00,355.8,248.7,106.1,170.8,0.0,9127.0,5.48,66.94,1.25,320.2,0.0,0.0
2255,2023-01-02 23:00:00+00:00,333.4,232.4,99.3,155.9,0.0,8168.0,4.96,68.49,1.23,313.0,0.0,0.0
2256,2023-01-03 00:00:00+00:00,252.4,176.0,157.5,96.3,4.0,4225.0,4.57,69.27,1.22,305.6,0.0,0.0
2257,2023-01-03 01:00:00+00:00,260.8,182.1,160.6,93.3,1.0,4831.0,4.11,70.63,1.2,298.3,0.0,0.0
2258,2023-01-03 02:00:00+00:00,271.0,189.1,164.6,89.0,0.0,5672.0,5.93,66.55,1.16,290.8,0.0,51.42
2259,2023-01-03 03:00:00+00:00,270.1,188.1,157.2,87.2,8.0,5998.0,8.99,52.91,2.3,285.9,0.0,118.75
2260,2023-01-03 04:00:00+00:00,236.1,164.4,131.9,93.8,37.0,4921.0,11.81,46.74,1.95,282.1,0.0,177.98
2261,2023-01-03 05:00:00+00:00,165.3,114.8,96.1,104.2,77.0,3162.0,16.42,34.83,2.41,311.3,0.0,220.0
2262,2023-01-03 06:00:00+00:00,130.9,90.6,56.8,110.3,123.0,1268.0,18.1,32.75,2.58,320.2,0.0,254.68
2263,2023-01-03 07:00:00+00:00,118.3,81.7,42.1,101.7,144.0,781.0,18.84,31.6,2.71,323.1,0.0,324.7
2264,2023-01-03 08:00:00+00:00,112.2,77.5,34.4,86.3,159.0,708.0,19.05,30.95,2.96,323.5,0.0,340.8
2265,2023-01-03 09:00:00+00:00,107.8,74.3,35.5,68.9,159.0,845.0,18.37,32.05,2.92,322.7,0.0,251.02
2266,2023-01-03 10:00:00+00:00,102.4,70.3,49.0,63.7,135.0,1035.0,17.03,37.25,2.34,317.6,0.0,135.48
2267,2023-01-03 11:00:00+00:00,103.1,70.8,71.2,61.4,96.0,1364.0,13.09,53.84,1.26,310.2,0.0,33.9
2268,2023-01-03 12:00:00+00:00,127.1,88.0,99.9,58.2,57.0,1787.0,10.29,58.85,1.39,308.9,0.0,0.0
2269,2023-01-03 13:00:00+00:00,146.2,100.8,100.6,54.4,48.0,2001.0,9.22,60.26,1.48,310.4,0.0,0.0
2270,2023-01-03 14:00:00+00:00,145.8,100.1,101.5,49.0,35.0,2304.0,8.21,61.03,1.55,313.2,0.0,0.0
2271,2023-01-03 15:00:00+00:00,144.4,99.0,100.5,43.2,21.0,2572.0,7.23,61.5,1.55,316.3,0.0,0.0
2272,2023-01-03 16:00:00+00:00,145.3,99.2,97.1,42.0,18.0,2562.0,6.31,62.34,1.52,318.7,0.0,0.0
2273,2023-01-03 17:00:00+00:00,145.8,99.2,92.1,42.2,18.0,2442.0,5.45,63.67,1.45,319.2,0.0,0.0
2274,2023-01-03 18:00:00+00:00,142.0,95.9,83.7,41.7,21.0,2201.0,4.65,65.42,1.37,318.5,0.0,0.0
2275,2023-01-03 19:00:00+00:00,133.6,90.1,75.6,39.5,25.0,1947.0,3.94,67.55,1.32,318.1,0.0,0.0
2276,2023-01-03 20:00:00+00:00,127.6,85.7,66.2,36.4,31.0,1634.0,3.34,69.62,1.32,316.8,0.0,0.0
2277,2023-01-03 21:00:00+00:00,123.9,83.4,54.8,33.4,39.0,1317.0,2.86,71.16,1.35,313.5,0.0,0.0
2278,2023-01-03 22:00:00+00:00,122.5,82.7,47.0,32.8,44.0,1207.0,2.54,71.7,1.44,311.3,0.0,0.0
2279,2023-01-03 23:00:00+00:00,122.5,83.1,39.8,33.1,49.0,1171.0,2.27,71.54,1.55,310.8,0.0,0.0
2280,2023-01-04 00:00:00+00:00,138.3,95.0,51.3,37.2,35.0,1444.0,2.04,70.74,1.63,309.8,0.0,0.0
2281,2023-01-04 01:00:00+00:00,133.2,91.7,56.0,37.0,32.0,1746.0,1.83,70.03,1.65,309.1,0.0,0.0
2282,2023-01-04 02:00:00+00:00,137.8,95.5,62.7,36.8,27.0,2170.0,3.84,60.36,2.57,309.9,0.0,38.15
2283,2023-01-04 03:00:00+00:00,145.8,101.3,67.2,39.8,34.0,2495.0,6.14,52.62,2.73,309.5,0.0,97.28
2284,2023-01-04 04:00:00+00:00,140.6,97.8,63.5,47.8,57.0,2338.0,9.32,46.73,2.04,307.8,0.0,156.25
2285,2023-01-04 05:00:00+00:00,136.0,94.5,56.2,58.8,91.0,1977.0,13.7,38.31,2.18,327.8,0.0,201.88
2286,2023-01-04 06:00:00+00:00,128.1,88.9,46.2,69.3,130.0,1521.0,15.69,36.63,1.81,329.5,0.0,262.8
2287,2023-01-04 07:00:00+00:00,116.4,80.6,37.3,70.1,152.0,1276.0,16.9,35.87,1.58,324.8,0.0,325.38
2288,2023-01-04 08:00:00+00:00,110.6,76.4,27.8,67.3,169.0,1059.0,17.48,35.84,1.52,309.1,0.0,386.8
2289,2023-01-04 09:00:00+00:00,107.1,73.8,27.1,63.6,173.0,980.0,17.39,36.92,1.59,291.7,0.0,279.02
2290,2023-01-04 10:00:00+00:00,105.2,72.2,44.7,62.3,150.0,1132.0,16.55,40.71,1.51,281.8,0.0,147.48
2291,2023-01-04 11:00:00+00:00,106.2,72.6,72.2,61.2,111.0,1430.0,13.15,56.48,0.94,278.0,0.0,36.03
2292,2023-01-04 12:00:00+00:00,159.7,110.8,106.5,67.6,61.0,2085.0,10.9,57.34,1.19,284.2,0.0,0.0
2293,2023-01-04 13:00:00+00:00,196.0,136.0,111.9,71.2,46.0,2846.0,9.87,60.27,1.21,296.6,0.0,0.0
2294,2023-01-04 14:00:00+00:00,217.5,150.4,119.5,76.2,26.0,3929.0,8.82,64.01,1.22,309.0,0.0,0.0
2295,2023-01-04 15:00:00+00:00,229.1,158.3,126.8,81.9,4.0,5123.0,7.91,67.21,1.22,318.0,0.0,0.0
2296,2023-01-04 16:00:00+00:00,238.4,164.8,127.4,85.3,0.0,5609.0,7.12,69.69,1.23,322.9,0.0,0.0
2297,2023-01-04 17:00:00+00:00,249.6,171.8,125.6,88.2,0.0,5894.0,6.36,72.1,1.22,326.0,0.0,0.0
2298,2023-01-04 18:00:00+00:00,255.2,175.1,121.5,87.3,0.0,5839.0,5.63,74.26,1.2,326.6,0.0,0.0
2299,2023-01-04 19:00:00+00:00,244.9,168.1,117.8,80.6,0.0,5291.0,4.94,76.07,1.17,324.0,0.0,0.0
2300,2023-01-04 20:00:00+00:00,231.0,157.9,113.1,70.2,1.0,4416.0,4.3,77.43,1.14,318.9,0.0,0.0
2301,2023-01-04 21:00:00+00:00,218.4,149.5,105.2,57.7,3.0,3365.0,3.66,78.56,1.13,313.6,0.0,0.0
2302,2023-01-04 22:00:00+00:00,210.5,143.9,96.8,52.2,7.0,2843.0,3.05,79.48,1.13,307.8,0.0,0.0
2303,2023-01-04 23:00:00+00:00,205.4,140.6,87.2,48.0,12.0,2428.0,2.49,80.09,1.13,300.2,0.0,0.0
2304,2023-01-05 00:00:00+00:00,212.3,145.3,112.3,47.1,4.0,2642.0,1.99,81.01,1.17,292.6,0.0,0.0
2305,2023-01-05 01:00:00+00:00,203.0,138.8,105.8,44.2,9.0,2674.0,1.61,81.45,1.24,287.9,0.0,0.0
2306,2023-01-05 02:00:00+00:00,196.5,135.0,96.6,40.2,16.0,2717.0,3.92,69.78,2.09,287.2,0.0,29.45
2307,2023-01-05 03:00:00+00:00,192.8,132.2,84.9,38.0,33.0,2671.0,6.33,60.04,2.57,288.4,0.0,73.38
2308,2023-01-05 04:00:00+00:00,185.3,127.1,78.8,41.5,53.0,2486.0,9.4,52.53,1.95,289.8,0.0,123.43
2309,2023-01-05 05:00:00+00:00,184.9,127.6,73.6,47.7,79.0,2218.0,13.1,42.04,2.18,302.5,0.0,154.85
2310,2023-01-05 06:00:00+00:00,180.7,124.8,66.2,56.0,112.0,1880.0,15.35,37.33,2.07,302.2,0.0,207.95
2311,2023-01-05 07:00:00+00:00,174.6,120.6,56.5,61.5,138.0,1641.0,16.75,34.85,2.04,299.7,0.0,250.02
2312,2023-01-05 08:00:00+00:00,165.8,114.6,45.3,66.8,164.0,1411.0,17.53,33.46,2.05,298.9,0.0,394.55
2313,2023-01-05 09:00:00+00:00,155.1,107.1,43.8,72.2,176.0,1333.0,17.51,34.12,2.02,301.0,0.0,292.33
2314,2023-01-05 10:00:00+00:00,146.7,101.3,62.2,73.3,153.0,1500.0,16.58,38.3,1.65,303.9,0.0,161.02
2315,2023-01-05 11:00:00+00:00,145.3,100.1,91.4,73.1,113.0,1823.0,12.96,54.05,0.97,306.2,0.0,40.53
2316,2023-01-05 12:00:00+00:00,197.4,137.4,130.4,90.6,58.0,2703.0,10.76,54.01,1.2,310.6,0.0,0.0
2317,2023-01-05 13:00:00+00:00,244.0,169.5,138.1,99.2,43.0,3820.0,9.79,56.22,1.19,318.4,0.0,0.0
2318,2023-01-05 14:00:00+00:00,280.3,194.6,148.7,111.7,22.0,5410.0,8.9,59.02,1.18,326.0,0.0,0.0
2319,2023-01-05 15:00:00+00:00,309.2,214.7,155.8,125.6,0.0,7208.0,8.08,61.53,1.19,328.7,0.0,0.0
2320,2023-01-05 16:00:00+00:00,330.6,230.0,149.3,132.6,0.0,8027.0,7.52,62.39,1.18,327.8,0.0,0.0
2321,2023-01-05 17:00:00+00:00,349.2,242.1,136.8,137.6,0.0,8589.0,7.07,62.89,1.15,324.5,0.0,0.0
2322,2023-01-05 18:00:00+00:00,355.8,246.8,121.2,136.1,0.0,8651.0,6.35,64.56,1.17,315.3,0.0,0.0
2323,2023-01-05 19:00:00+00:00,337.1,233.3,113.3,123.8,0.0,7869.0,5.42,67.43,1.2,307.9,0.0,0.0
2324,2023-01-05 20:00:00+00:00,306.4,212.3,106.8,104.9,0.0,6564.0,4.52,70.25,1.23,306.4,0.0,0.0
2325,2023-01-05 21:00:00+00:00,283.1,195.6,102.7,83.1,0.0,4981.0,3.68,72.88,1.24,308.4,0.0,0.0
2326,2023-01-05 22:00:00+00:00,265.4,183.5,106.2,74.5,0.0,4205.0,2.8,75.62,1.24,309.7,0.0,0.0
2327,2023-01-05 23:00:00+00:00,255.2,176.0,113.4,69.2,0.0,3583.0,2.03,78.09,1.27,305.7,0.0,0.0
2328,2023-01-06 00:00:00+00:00,206.3,142.5,111.8,54.0,15.0,3162.0,1.56,79.18,1.31,299.7,0.0,0.0
2329,2023-01-06 01:00:00+00:00,192.3,132.2,105.9,57.2,20.0,2912.0,1.23,79.69,1.29,295.2,0.0,0.0
2330,2023-01-06 02:00:00+00:00,180.2,124.3,97.6,62.0,27.0,2557.0,3.89,68.17,1.52,295.7,0.0,53.92
2331,2023-01-06 03:00:00+00:00,172.8,119.2,88.3,69.9,41.0,2158.0,6.96,55.75,2.44,296.0,0.0,148.45
2332,2023-01-06 04:00:00+00:00,170.9,118.3,85.7,77.9,54.0,2012.0,10.07,47.38,1.81,291.0,0.0,239.52
2333,2023-01-06 05:00:00+00:00,167.2,115.7,84.9,87.3,70.0,1935.0,14.07,33.5,1.82,302.2,0.0,311.15
2334,2023-01-06 06:00:00+00:00,174.2,120.6,82.8,96.6,95.0,1860.0,15.68,31.44,1.47,292.9,0.0,307.4
2335,2023-01-06 07:00:00+00:00,175.6,122.0,75.8,99.1,124.0,1768.0,16.8,30.16,1.38,275.8,0.0,359.6
2336,2023-01-06 08:00:00+00:00,180.2,125.3,67.0,99.1,159.0,1679.0,17.27,30.15,1.55,261.5,0.0,420.3
2337,2023-01-06 09:00:00+00:00,184.4,128.1,65.8,96.3,180.0,1701.0,17.14,31.12,1.77,260.6,0.0,309.02
2338,2023-01-06 10:00:00+00:00,183.0,126.7,81.6,91.4,159.0,1861.0,16.28,35.97,1.47,268.1,0.0,167.32
